bus_id,placa,linha,position,data,speed,sentido,trajeto,hodometro,direcao
901008,,22,"-23.003075, -43.324346",1690405604000,24.1,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22987.8,296
901011,RIV8A74,40,"-22.986515, -43.365659",1690405393000,59.8,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],23638,1
901018,,51,"-23.000075, -43.356425",1690230262000,48.3,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],2502.1,95
901012,,52,"-22.966666, -43.396892",1690405598000,4,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],21411.9,39
901014,,52,"-22.911957, -43.400883",1690405557000,47.2,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35739.6,353
901007,,22,"-22.965021, -43.39128",1690405184000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21891.7,140
901009,,40,"-22.877817, -43.336422",1690405603000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],21019.4,269
901013,,22,"-23.000512, -43.33542",1690405611000,0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],31721.1,275
901010,RJM8G30,22,"-23.000217, -43.342241",1690405598000,0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22985.1,268
901015,,51,"-22.964814, -43.392095",1690403162000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],14155.2, 
901047,,0,"-22.964836, -43.391921",1690404070000,0,,,45440.7, 
901017,,22,"-23.006475, -43.312645",1690405600000,0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],25235.8,281
901063,,51,"-22.964872, -43.391312",1690405603000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48950.7, 
901006,RJA9F56,22,"-23.000062, -43.346734",1690405605000,0.4,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],19573.9,269
901005,RJB8E53,22,"-23.000504, -43.337164",1690405606000,49.5,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21850,93
901004,RJQ8J80,22,"-23.000327, -43.341728",1690405595000,1.3,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21628.2,96
902095,,35,"-22.841312, -43.253516",1690402277000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7511.6, 
30504,,25,"-23.000575, -43.385903",1690405611000,49.8,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],53908.2,88
47031,KYW5240,12,"-23.01685, -43.513576",1690405524000,35.8,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],51079.9,287
30533,KWO8120,0,"-22.920235, -43.608082",1690403141000,0,,,52733.1, 
47027,KRR2119,20,"-22.933893, -43.669347",1689714615000,53.7,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],1004.1,309
86840,KOS9769,13,"-22.919551, -43.607877",1682053295000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],778.8, 
30538,KXE7719,13,"-23.000822, -43.366088",1690405599000,0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],56138.8, 
13412,KPY9734,0,"-22.965162, -43.391705",1690402624000,0,,,44901, 
50309,KPN6B05,25,"-23.020805, -43.496816",1690402219000,0,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],20262.5, 
12702,KXB8152,25,"-22.919625, -43.608713",1688523108000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],27817.4, 
12706,KXB8938,10,"-22.920521, -43.607432",1680260524000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4060.2, 
47025,KXE8652,13,"-22.919881, -43.607336",1688750329000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],38341.5, 
30532,KYL8599,25,"-23.0004, -43.394792",1690405594000,49.5,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],42023.8,91
13423,LSI5976,18,"-23.00986, -43.449398",1690405599000,0,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],41342.7,255
13403,LTF5447,10,"-23.002968, -43.424408",1690405600000,5.1,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],53541.5,254
90002,LMB2D92,20,"-23.000383, -43.393241",1690405600000,59.6,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],56137.4,91
47030,LSQ5263,18,"-23.006368, -43.316087",1690405594000,31.7,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],53994.3,284
30519,LRE9804,20,"-22.9934, -43.597654",1690405603000,7.8,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],51673.7,175
44732,LSG9592,19,"-23.011441, -43.532492",1690405563000,59.3,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],37992.4,113
13409,KPY9733,10,"-22.915786, -43.628365",1682554213000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5, 
13424,KRL4069,11,"-22.918868, -43.607517",1690405235000,0,ida,11 - SANTA CRUZ X ALVORADA (PARADOR),2305.6,92
90005,KWK6A89,20,"-23.000721, -43.365986",1690405599000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],50115,47
86851,KQO8674,29,"-23.001497, -43.420189",1690405611000,23.8,ida,29 - S. ALLENDE X ALVORADA (PARADOR) [IDA],13028.8,252
86875,KQB4103,18,"-23.00691, -43.312423",1690405599000,6.2,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],13186.7,107
30518,KYL8597,0,"-23.009856, -43.449634",1690405603000,0,,,37278,254
12707,LMI8079,12,"-22.919866, -43.607431",1684569721000,0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],4853.2, 
902090,,35,"-22.929313, -43.373442",1690405612000,1.2,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],15191.1,349
47029,LSQ5267,20,"-23.000306, -43.578841",1690404043000,19.8,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],57164.1,285
A994324,LUN4324,0,"-22.827099, -43.2747866",1690405051000,0,,,47785.674,334
13420,KWI9708,20,"-23.004619, -43.560699",1690405583000,0,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],48262.9,306
A999574,LSD9574,0,"-23.0009121, -43.3636843",1648639566000,0,,,24148.286, 
44717,KWW8818,18,"-22.919874, -43.607744",1686020567000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],8226.799, 
12704,LSM8778,20,"-22.920368, -43.607281",1686218434000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21199.9, 
47004,KQK7904,13,"-23.004157, -43.56276",1690405522000,0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],49744.3,284
27205,LSL9114,18,"-22.919765, -43.608465",1688274121000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4823.1, 
47012,KPZ8364,0,"-23.020283, -43.501376",1690405612000,35.8,,,55213.3,285
47015,LRH8891,10,"-22.919456, -43.607191",1681849544000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),12489.7, 
86885,LTB5540,29,"-23.000434, -43.578445",1690403862000,23.5,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],514861.3,284
13414,KPY9731,25,"-22.919539, -43.607846",1686886318000,0,ida,25 -  MATO ALTO X ALVORADA (PARAD0R) [IDA],8259.2, 
13425,KRL4070,19,"-23.01247, -43.458914",1690405506000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],1201.6, 
12738,KRR2404,18,"-23.00675, -43.312502",1690405604000,0,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],37658.5, 
30502,LQT9173,19,"-22.919615, -43.608327",1685235953000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],21983.5, 
86886,LTB5541,14,"-23.001319, -43.574628",1690405602000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],13229.9, 
47032,KXE8654,25,"-23.01589, -43.519666",1686624152000,59.6,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],23120.5, 
13428,KXE7712,12,"-23.00038, -43.39012",1690405596000,7.1,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],57983.4,274
47006,KWZ8630,18,"-23.007854, -43.441761",1690405603000,35.3,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],51006.5,254
KXE9191 PKP,KXE9191,0,"-23.000652, -43.363645",1690402807000,0,,,2627.9, 
47007,LSP6018,13,"-22.991717, -43.599079",1690405603000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],42356.3,263
13413,KWI9711,13,"-23.01541, -43.52245",1690405523000,30.8,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],43754.7,266
90001,KPZ5E15,12,"-23.010277, -43.45118",1690405598000,0.2,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],44444.3,256
901057,,22,"-23.006921, -43.312184",1690405599000,10,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],51303.4,86
901003,RKM8C54,40,"-22.877613, -43.336898",1690404198000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],22910.7, 
86874,KQB4102,20,"-22.917931, -43.684297",1690405606000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],512981.2, 
86879,LTN5696,20,"-22.920265, -43.608182",1690405608000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],2058.699, 
90003,KYN7F36,10,"-23.015612, -43.471214",1690405604000,0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],19182.2,82
12711,LSO1629,10,"-22.919951, -43.607173",1678905395000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4511.1, 
86809,LQH9072,0,"-22.920239, -43.608033",1690402860000,0,,,7406.7,166
47011,LRH8889,10,"-22.997458, -43.590953",1690405557000,0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],39783.8,285
47009,KPZ8430,18,"-23.000236, -43.384866",1690405610000,35.1,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],54326.2,269
47014,KZI4452,25,"-23.000083, -43.400242",1690405601000,51.6,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],38253.1,272
30537,KXE7720,18,"-23.006816, -43.313198",1690405601000,0,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],51643.7, 
50301,KPP5B70,19,"-22.96587, -43.646486",1690404399000,2.7,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],4027.4,89
47005,LSV5862,0,"-22.920488, -43.608226",1690045260000,0,,,42896.4, 
47018,LRS2843,25,"-23.019507, -43.487199",1690405605000,0,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],33210.6,246
30536,KXE7721,10,"-22.920297, -43.60846",1685827570000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),13477.3, 
44713,KPZ3559,19,"-23.004821, -43.559835",1690405594000,0,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],29757.5,280
13401,KQO7822,0,"-23.015815, -43.51776",1690405599000,41.9,,,53787.6,280
47021,KRM7686,20,"-22.919605, -43.607079",1686513160000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],24792.3, 
13421,KWO8119,18,"-23.020821, -43.497754",1690405612000,34,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],15172.8,275
13419,LTV5426,13,"-23.000669, -43.365963",1690404915000,0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],43563.8,96
27174,KQP5437,19,"-22.998832, -43.585164",1690405597000,0,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],19026.9,284
47026,KYA7928,10,"-22.987597, -43.604731",1690405598000,50.9,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],32995.4,133
47024,KYS6559,0,"-22.918807, -43.60743",1689975710000,0,,,27809.6, 
86889,KRQ6878,20,"-23.002935, -43.423929",1690405594000,0,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],515199.1, 
12724,LMJ1118,20,"-23.005489, -43.432343",1690405600000,0,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],9892.1,253
27209,LSL9B07,18,"-23.015566, -43.471367",1690404462000,23.5,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],10227.9,248
27176,LRK9563,19,"-23.002867, -43.423665",1690405594000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],13716.7,71
30511,KPV2250,12,"-22.999026, -43.584184",1690404693000,0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],49746.6,282
13427,KXE7711,0,"-23.001046, -43.367421",1690405606000,5.9,,,52018.4,210
12725,LMJ1327,12,"-23.008966, -43.446079",1690405600000,20,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],39423.6,254
12737,KXO9461,18,"-22.920542, -43.607195",1678193721000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4377.2, 
13404,KQO7823,0,"-22.915966, -43.630036",1690405609000,36.3,,,56235,258
47022,KRM7701,25,"-22.991981, -43.598535",1690405597000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],13212.1, 
12736,LMJ4504,20,"-22.920224, -43.6081",1690404691000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15487.2,166
12726,KXD8483,0,"-22.920554, -43.608165",1690404657000,0,,,18036.3, 
13422,LSI5978,20,"-23.002121, -43.571429",1690405584000,0,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],40637.6,284
13402,LTL5480,19,"-23.002938, -43.424486",1690405605000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],43478.6, 
12730,LSO8993,20,"-23.00731, -43.549489",1690405584000,61.1,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],9539.5,284
86872,LSH7386,18,"-23.000314, -43.367076",1690405608000,41.1,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],22590.2,89
12714,KXC7431,0,"-22.919476, -43.607739",1690402891000,0,,,39737.7, 
86878,LSZ6142,0,"-22.920668, -43.608121",1688673854000,0,,,23732.5, 
47017,LRS2841,12,"-23.000022, -43.41326",1690405605000,0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],48217.7, 
86859,KWJ9250,20,"-22.920459, -43.681077",1690405600000,40.1,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],18859.1,318
30506,LRC6583,18,"-22.919917, -43.607602",1677872293000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],2161.9, 
30509,KYM4574,10,"-22.916046, -43.607957",1690405610000,0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],53245.2,1
47008,KPY9735,10,"-22.920562, -43.608147",1686654039000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),42835.5, 
12721,KXW7973,10,"-22.920054, -43.607777",1679083219000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),986.6, 
12710,KRO9724,18,"-22.999949, -43.352694",1690405602000,5.1,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],38602.3,263
12720,KXD9430,0,"-23.011557, -43.456648",1690405606000,14.8,,,21967.6,256
86802,KQK8699,18,"-23.009375, -43.446487",1690405599000,41.3,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],11832.4,75
12712,LSN8501,10,"-22.997757, -43.590738",1690405603000,51.2,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],31339.3,104
13407,KPY9732,25,"-23.000642, -43.365652",1690404899000,0,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],45700, 
30525,LRC6596,12,"-23.007579, -43.547785",1690405396000,49,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],53903.6,269
47019,KWZ8629,25,"-23.002206, -43.366079",1690038986000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37053.4, 
12703,LSM8771,10,"-22.919891, -43.607869",1687442482000,0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],30854.4, 
30521,LRC6594,20,"-23.010823, -43.453423",1690405595000,27,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],35049.2,253
50302,LSB7J03,11,"-22.920147, -43.607163",1678539719000,0,ida,11 - SANTA CRUZ X ALVORADA (PARADOR),2822.8, 
12718,KRP5933,12,"-22.920426, -43.607335",1686071564000,0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],18261.1, 
12739,LMJ4F12,20,"-23.017464, -43.478392",1690405610000,11.5,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],24030.6,74
30542,KXE7717,18,"-23.006409, -43.312554",1690405609000,20.9,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],53108.3,282
12733,KRQ4900,0,"-22.919829, -43.608492",1690405537000,0,,,18657, 
13406,LRG6479,18,"-22.919869, -43.607222",1677321952000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1118.8, 
30514,KYL8595,29,"-23.001029, -43.366705",1690405612000,20,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],38507.3,265
47010,KPZ8363,25,"-23.005148, -43.558363",1690405524000,6.3,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],42840.5,305
86884,LSP9604,18,"-23.015957, -43.473321",1690405595000,43.6,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],15489.9,255
30522,LRE9805,12,"-22.9203, -43.607183",1681821543000,0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],17983.8, 
12734,LSP8673,20,"-22.924241, -43.679223",1690405595000,32.6,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],17085.8,175
A991F39,LUG1F39,0,"-22.9516728, -43.3495341",1670749870000,0,,,84598.226, 
KWB9798 - APOIO VAN,KWB9798,0,"-22.916867, -43.684572",1690405601000,0,,,3350.4, 
90006,LRH6D12,10,"-23.000406, -43.392813",1690405450000,60.6,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],29978,92
30531,LRC6592,25,"-22.993847, -43.595368",1690405604000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],40892.3,255
30524,LRC6601,25,"-23.000385, -43.376956",1690405599000,21.5,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],29491,97
12731,,18,"-22.920248, -43.608226",1690400829000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],39932,173
86870,LSC9364,0,"-22.919654, -43.608503",1690405306000,0,,,3175.4, 
13415,KQK7905,13,"-22.993845, -43.59595",1690405599000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],45265.5,267
10306,KQP6773,19,"-22.919442, -43.607595",1683581133000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],13633.6, 
901002,,22,"-23.000492, -43.366917",1690405420000,13.3,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17513.7,193
902103,,35,"-22.876452, -43.329762",1690401423000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12130.2, 
B13,KYM5979,14,"-23.00777, -43.442518",1690405601000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1294.9,36
B16,LSI3468,14,"-23.004698, -43.560431",1690405581000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1252.3,279
B35,LTI1196,14,"-23.004948, -43.559273",1690405599000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1204.3,293
B17,KWY8231,14,"-23.007342, -43.549376",1690405588000,58.5,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1365.8,284
B18,KRK9729,14,"-23.015177, -43.470175",1690405210000,54,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1243.2,255
B20,LMH6141,14,"-22.993532, -43.597305",1690405528000,0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1295.3,134
B19,KZJ7238,14,"-23.002543333333332, -43.56966",1690405481000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],105110.6,270
B09,KRP3042,17,"-22.815253333333334, -43.188356666666664",1683056061000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),133560.5,270
B32,KYR8913,14,"-22.961344, -43.648577",1690405289000,0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5, 
B27,LRK9551,14,"-22.961803333333332, -43.64848833333333",1684848519000,2,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,135
B14,KRK9519,14,"-23.005326, -43.43184",1690405600000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1306.9,251
B06,LMS3036,17,"-22.81576, -43.18839333333333",1683028873000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287,90
B11,KRK9516,14,"-23.006563, -43.553441",1690405598000,58.3,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1382.2,104
B12,LMH5981,14,"-23.01007, -43.450223",1690401803000,14,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1260.1,256
B24,LSO7028,14,"-23.008171, -43.442596",1690405597000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1357.1,81
B25,,14,"-23.008268, -43.44311",1690405612000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1279.4,73
B28,KQP5E29,14,"-23.000552, -43.578058",1690405608000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1268.7,284
B40,,14,"-23.00833, -43.44344",1690405602000,8.3,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],851.7,73
B41,,14,"-22.996452, -43.593443",1690405595000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1302,318
901001,RJD7J89,22,"-22.999949, -43.361225",1690405608000,10.4,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17448.7,255
B47,,14,"-22.948407, -43.653235",1690405604000,57.3,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1325.5,139
B048,,14,"-23.000786, -43.576911",1690405451000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1347.1,285
B49,,14,"-22.967372, -43.640796",1690405595000,58.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1285,107
B50,,14,"-23.010664, -43.452785",1690405598000,10.9,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1119,255
B52,,14,"-23.014489, -43.467563",1690405600000,18.2,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1170.8,255
B54,,14,"-23.008824, -43.445495",1690405599000,8.9,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1344.4,254
B55,,14,"-23.004186, -43.563388",1690405586000,58.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1280.5,105
B53,,14,"-22.916723, -43.632528",1690405596000,8.9,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1337.9,273
B51,,14,"-23.010056, -43.449082",1690405612000,54,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1372.2,75
901050,,40,"-22.877389, -43.337089",1690405601000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24408.8,306
901077,,52,"-22.964629, -43.391665",1690400868000,0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26545.2, 
903045,,17,"-22.914166, -43.602379",1690405607000,33.5,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],25890.3,267
902119,,35,"-22.994211, -43.365923",1690405601000,33.4,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7922.6,175
901058,,22,"-22.964913, -43.391397",1690401669000,0.1,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44291.7,67
902105,,40,"-22.899893, -43.353878",1690405597000,42.7,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],10398,215
901071,,53,"-22.933486, -43.395572",1690405537000,58.4,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],43589.9,10
903027,,50,"-22.97343, -43.369228",1690405600000,54.8,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49834.8,91
901066,,22,"-23.000651, -43.365583",1690404249000,25.3,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],50158,90
903026,,50,"-23.006441, -43.313329",1690405603000,0.3,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49181,2
903029,,50,"-22.970481, -43.400178",1690405600000,1.6,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33730.1,42
902116,,35,"-22.878345, -43.336325",1690405613000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11296.4,1
902115,,35,"-22.944571, -43.372289",1690405595000,55.2,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14987.8,167
903028,,50,"-22.876944, -43.330403",1690405602000,0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31655.6,177
901061,,51,"-22.858379, -43.393046",1690405600000,40.3,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],43497.3,244
903030,,50,"-22.973173, -43.385285",1690405612000,8.2,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],41183.2,271
